,subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
2729,55,Larynx,Sham,Cons,Clear,78,3,1,0.586247499915771,1
2730,55,Larynx,Sham,Cons,Clear,79,5,1,0.634433800005354,1
2731,55,Larynx,Sham,Cons,Clear,80,2,1,0.983725999947637,1
2732,55,Larynx,Sham,Cons,Clear,81,4,1,0.565881899907254,1
2733,55,Larynx,Sham,Cons,Clear,82,3,1,0.6869611999718471,1
2734,55,Larynx,Sham,Cons,Clear,83,5,1,0.9323210000293329,1
2735,55,Larynx,Sham,Cons,Clear,84,1,0,1.01071979990229,1
2736,55,Larynx,Sham,Cons,Clear,85,4,1,0.6462203999981279,1
2737,55,Larynx,Sham,Cons,Clear,86,5,1,0.616794099914841,1
2738,55,Larynx,Sham,Cons,Clear,87,2,0,0.617599799996242,1
2739,55,Larynx,Sham,Cons,Clear,88,5,1,0.517924600047991,1
2740,55,Larynx,Sham,Cons,Clear,89,5,1,1.09142780001275,1
2741,55,Larynx,Sham,Cons,Clear,90,3,1,0.998555000056513,1
2742,55,Larynx,Sham,Cons,Clear,91,4,1,0.720264800009318,1
2743,55,Larynx,Sham,Cons,Clear,92,3,1,0.6469617999391629,1
2744,55,Larynx,Sham,Cons,Clear,93,3,1,0.596635499969125,1
2745,55,Larynx,Sham,Cons,Clear,94,4,1,2.31250889995135,1
2746,55,Larynx,Sham,Cons,Clear,95,1,0,0.549397900002077,1
2747,55,Larynx,Sham,Cons,Clear,96,1,0,0.8234475000062959,1
2748,55,Larynx,Sham,Cons,Clear,97,4,1,1.1256134000141202,1
2749,55,Larynx,Sham,Cons,Clear,98,2,0,1.0388919999823,1
2750,55,Larynx,Sham,Cons,Clear,99,2,1,0.991586300078779,1
2751,55,Larynx,Sham,Cons,Clear,100,3,1,0.832184799946845,1
2752,55,Larynx,Sham,Cons,Clear,101,3,1,0.674170100013725,1
2753,55,Larynx,Sham,Cons,Clear,102,1,0,0.6098851999267939,1
2754,55,Larynx,Sham,Cons,Clear,103,4,1,0.682268599979579,1
2755,55,Larynx,Sham,Cons,Clear,104,3,1,1.28205010003876,1
2756,55,Larynx,Sham,Cons,Clear,105,2,0,1.01399539993145,1
2757,55,Larynx,Sham,Cons,Clear,106,2,1,1.19507280003745,1
2758,55,Larynx,Sham,Cons,Clear,107,4,1,0.750296999933198,1
2759,55,Larynx,Sham,Cons,Clear,108,3,1,0.673163900035433,1
2760,55,Larynx,Sham,Cons,Clear,109,4,1,0.8813494999194521,1
2761,55,Larynx,Sham,Cons,Clear,110,1,0,0.596333499997854,1
2762,55,Larynx,Sham,Cons,Clear,111,1,0,0.537975999992341,1
2763,55,Larynx,Sham,Cons,Clear,112,2,0,0.63407729996834,1
2764,55,Larynx,Sham,Cons,Clear,113,2,1,1.0127371998969499,1
2765,55,Larynx,Sham,Cons,Clear,114,3,1,1.0349351000040798,1
2766,55,Larynx,Sham,Cons,Clear,115,3,1,0.7054344998905441,1
2767,55,Larynx,Sham,Cons,Clear,116,5,1,0.68861630000174,1
2768,55,Larynx,Sham,Cons,Clear,117,3,1,0.748984400066547,1
2769,55,Larynx,Sham,Cons,Clear,118,5,1,0.6910728000802919,1
2770,55,Larynx,Sham,Cons,Clear,119,3,1,0.630544800078496,1
2771,55,Larynx,Sham,Cons,Clear,120,1,0,0.566733799991198,1
2772,55,Larynx,Sham,Cons,Clear,121,2,0,0.7773271000478421,1
2773,55,Larynx,Sham,Cons,Clear,122,3,1,1.02154910005629,1
2774,55,Larynx,Sham,Cons,Clear,123,4,1,0.657522000023164,1
2775,55,Larynx,Sham,Cons,Clear,124,3,1,0.688550400082022,1
2776,55,Larynx,Sham,Cons,Clear,125,4,1,0.532777699991129,1
2777,55,Larynx,Sham,Cons,Clear,126,3,1,0.7433516000164669,1
2778,55,Larynx,Sham,Cons,Clear,127,3,1,0.631413799943402,1
