subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
153,Right,TMC,Tone,Clear,62,3,1,1.11962770001264,5
153,Right,TMC,Tone,Clear,63,2,0,0.771914999990258,1
153,Right,TMC,Tone,Clear,64,2,0,0.794859100016765,5
153,Right,TMC,Tone,Clear,65,1,0,0.875811300007626,4
153,Right,TMC,Tone,Clear,66,4,1,0.912889100029133,4
153,Right,TMC,Tone,Clear,67,4,1,1.42873169999802,1
153,Right,TMC,Tone,Clear,68,4,1,0.894803999981377,5
153,Right,TMC,Tone,Clear,69,5,1,0.71411459997762,4
153,Right,TMC,Tone,Clear,70,3,1,1.02029350004159,3
153,Right,TMC,Tone,Clear,71,4,1,0.878135200007819,2
153,Right,TMC,Tone,Clear,72,3,1,1.05707649997203,3
153,Right,TMC,Tone,Clear,73,5,1,0.848214900004677,1
153,Right,TMC,Tone,Clear,74,3,1,1.0886249000323,2
153,Right,TMC,Tone,Clear,75,5,1,1.01093330001459,3
153,Right,TMC,Tone,Clear,76,1,0,0.638748599973042,1
153,Right,TMC,Tone,Clear,77,3,1,1.17213100002846,2
153,Right,TMC,Tone,Clear,78,5,1,1.03617529995972,5
153,Right,TMC,Cons,Clear,1,3,1,1.13674380001612,2
153,Right,TMC,Cons,Clear,2,4,1,1.08551929995883,4
153,Right,TMC,Cons,Clear,3,4,1,0.775949299975764,1
153,Right,TMC,Cons,Clear,4,4,1,0.886798900028225,3
153,Right,TMC,Cons,Clear,5,2,0,0.639655000006314,5
153,Right,TMC,Cons,Clear,6,2,0,1.11663289996795,3
153,Right,TMC,Cons,Clear,7,3,1,0.783377300016582,1
153,Right,TMC,Cons,Clear,8,3,1,0.873372300004121,1
153,Right,TMC,Cons,Clear,9,5,0,0.713946599978954,5
153,Right,TMC,Cons,Clear,10,2,0,0.691615600022487,3
153,Right,TMC,Cons,Clear,11,4,1,0.863172499986831,3
153,Right,TMC,Cons,Clear,12,3,0,0.858040500024799,3
153,Right,TMC,Cons,Clear,13,2,0,0.690189399989322,4
153,Right,TMC,Cons,Clear,14,1,0,0.702310800028499,5
153,Right,TMC,Cons,Clear,15,3,1,0.599110199953429,3
153,Right,TMC,Cons,Clear,16,3,1,0.980000500043388,2
153,Right,TMC,Cons,Clear,17,3,1,1.12103000003845,3
153,Right,TMC,Cons,Clear,18,3,1,0.991947999980766,4
153,Right,TMC,Cons,Clear,19,2,0,0.853215200011618,2
153,Right,TMC,Cons,Clear,20,5,1,0.778846400033217,3
153,Right,TMC,Cons,Clear,21,5,1,0.766721500025596,1
153,Right,TMC,Cons,Clear,22,1,0,0.55963110004086,2
153,Right,TMC,Cons,Clear,23,5,1,0.616051900025923,3
153,Right,TMC,Cons,Clear,24,1,0,0.572716800030321,4
153,Right,TMC,Cons,Clear,25,4,1,0.665483000047971,2
153,Right,TMC,Cons,Clear,26,3,1,1.31264640000882,5
153,Right,TMC,Cons,Clear,27,1,0,0.620986399997491,1
153,Right,TMC,Cons,Clear,28,2,0,0.860725700040348,4
153,Right,TMC,Cons,Clear,29,5,1,0.795563600026071,4
153,Right,TMC,Cons,Clear,30,4,1,0.94870190002257,4
153,Right,TMC,Cons,Clear,31,3,1,0.996820000000298,4
153,Right,TMC,Cons,Clear,32,1,0,0.80953780002892,3
153,Right,TMC,Cons,Clear,33,4,1,0.73817779996898,2
153,Right,TMC,Cons,Clear,34,2,0,0.741067500028294,1
153,Right,TMC,Cons,Clear,35,1,0,1.13197359995684,3
153,Right,TMC,Cons,Clear,36,2,1,1.0856547000003,2
153,Right,TMC,Cons,Clear,37,5,1,1.22102239995729,2
153,Right,TMC,Cons,Clear,38,3,1,1.21499890001724,5
153,Right,TMC,Cons,Clear,39,4,1,1.26906469999813,5
153,Right,TMC,Cons,Clear,40,2,0,0.726470900001004,3
153,Right,TMC,Cons,Clear,41,4,1,0.907940699951723,2
153,Right,TMC,Cons,Clear,42,2,0,0.72808160004206,2
153,Right,TMC,Cons,Clear,43,3,1,0.954417500004638,2
153,Right,TMC,Cons,Clear,44,1,0,0.678862100001425,2
153,Right,TMC,Cons,Clear,45,2,0,1.41306039999472,1
153,Right,TMC,Cons,Clear,46,4,1,1.00836350000463,4
153,Right,TMC,Cons,Clear,47,3,1,0.819845899997745,1
153,Right,TMC,Cons,Clear,48,3,1,1.25686550000682,3
153,Right,TMC,Cons,Clear,49,1,0,0.590314699977171,3
153,Right,TMC,Cons,Clear,50,1,0,0.801176799985114,1
153,Right,TMC,Cons,Clear,51,5,1,0.975287000008393,2
153,Right,TMC,Cons,Clear,52,2,0,0.719597399991471,2
153,Right,TMC,Cons,Clear,53,3,1,0.893904099997599,5
153,Right,TMC,Cons,Clear,54,4,1,0.860956999997143,3
153,Right,TMC,Cons,Clear,55,5,1,0.778177300002426,3
153,Right,TMC,Cons,Clear,56,3,0,1.06224840000505,2
153,Right,TMC,Cons,Clear,57,4,1,0.659172900021076,4
153,Right,TMC,Cons,Clear,58,1,0,0.646519000001717,3
153,Right,TMC,Cons,Clear,59,4,1,0.691559200000484,3
153,Right,TMC,Cons,Clear,60,5,1,0.830878899956588,3
153,Right,TMC,Cons,Clear,61,5,1,0.76328089996241,4
153,Right,TMC,Cons,Clear,62,4,1,0.819619399961084,1
153,Right,TMC,Cons,Clear,63,2,0,0.642501100024674,5
153,Right,TMC,Cons,Clear,64,3,1,0.672662700002547,1
153,Right,TMC,Cons,Clear,65,3,1,0.645709300006274,4
153,Right,TMC,Cons,Clear,66,2,0,0.978391899960116,4
153,Right,TMC,Cons,Clear,67,5,1,0.638950199994724,1
153,Right,TMC,Cons,Clear,68,3,0,0.953664199972991,3
153,Right,TMC,Cons,Clear,69,3,1,1.14867799996864,5
153,Right,TMC,Cons,Clear,70,3,1,0.821156799967866,4
153,Right,TMC,Cons,Clear,71,2,0,0.596628700033762,4
153,Right,TMC,Cons,Clear,72,4,1,0.68627629999537,2
153,Right,TMC,Cons,Clear,73,1,0,0.611284300044645,4
153,Right,TMC,Cons,Clear,74,5,1,0.692173000017647,5
153,Right,TMC,Cons,Clear,75,3,1,1.07123810000485,3
153,Right,TMC,Cons,Clear,76,2,0,0.686372399970423,3
153,Right,TMC,Cons,Clear,77,1,0,0.804830999986734,5
153,Right,TMC,Cons,Clear,78,4,1,0.675647500029299,5
153,Right,TMC,Tone,Noise,1,3,1,1.26647249999223,3
153,Right,TMC,Tone,Noise,2,4,1,0.736554100003559,5
153,Right,TMC,Tone,Noise,3,5,1,0.760219399991911,3
153,Right,TMC,Tone,Noise,4,4,1,0.720254899992142,4
153,Right,TMC,Tone,Noise,5,3,1,1.02890530001605,5
153,Right,TMC,Tone,Noise,6,3,1,0.887658299994655,2
153,Right,TMC,Tone,Noise,7,3,1,0.710811699973419,3
153,Right,TMC,Tone,Noise,8,3,0,0.976132999989204,1
153,Right,TMC,Tone,Noise,9,5,1,0.749549500003923,1
153,Right,TMC,Tone,Noise,10,3,1,1.07154779997654,4
153,Right,TMC,Tone,Noise,11,2,1,0.79029689996969,2
153,Right,TMC,Tone,Noise,12,2,0,0.903896000003442,2
153,Right,TMC,Tone,Noise,13,1,0,1.00485889997799,4
153,Right,TMC,Tone,Noise,14,5,1,0.645428099960554,5
153,Right,TMC,Tone,Noise,15,4,1,0.875892100040801,1
153,Right,TMC,Tone,Noise,16,3,1,1.01348540000618,1
153,Right,TMC,Tone,Noise,17,4,1,0.959318100009114,2
153,Right,TMC,Tone,Noise,18,4,1,0.903327800042462,3
153,Right,TMC,Tone,Noise,19,5,1,0.680022899992764,4
153,Right,TMC,Tone,Noise,20,3,1,0.795105300028808,3
153,Right,TMC,Tone,Noise,21,4,1,0.937019800010603,2
153,Right,TMC,Tone,Noise,22,2,1,0.854736400011461,4
153,Right,TMC,Tone,Noise,23,2,1,0.910092100035399,1
153,Right,TMC,Tone,Noise,24,2,0,0.710425500001293,3
153,Right,TMC,Tone,Noise,25,1,0,0.77210429997649,3
153,Right,TMC,Tone,Noise,26,4,1,0.882340000011027,4
153,Right,TMC,Tone,Noise,27,3,1,1.02107490005437,4
153,Right,TMC,Tone,Noise,28,5,1,1.2872786000371,2
153,Right,TMC,Tone,Noise,29,2,1,0.972112599993125,4
153,Right,TMC,Tone,Noise,30,1,0,0.948890999949072,3
153,Right,TMC,Tone,Noise,31,1,0,0.881160699995235,5
153,Right,TMC,Tone,Noise,32,2,0,0.767329900001641,3
153,Right,TMC,Tone,Noise,33,1,0,0.92248720000498,1
153,Right,TMC,Tone,Noise,34,3,1,0.961853799992241,5
153,Right,TMC,Tone,Noise,35,5,1,0.748788400029298,3
153,Right,TMC,Tone,Noise,36,4,1,0.811031299992464,3
153,Right,TMC,Tone,Noise,37,1,0,0.656709000002593,2
153,Right,TMC,Tone,Noise,38,2,0,1.03556070005288,5
153,Right,TMC,Tone,Noise,39,3,1,0.807325500005391,2
153,Right,TMC,Tone,Noise,40,3,1,0.972456099989358,2
153,Right,TMC,Tone,Noise,41,3,0,1.16350979998242,5
153,Right,TMC,Tone,Noise,42,3,1,0.732652800041251,4
153,Right,TMC,Tone,Noise,43,2,1,1.00943130004453,4
153,Right,TMC,Tone,Noise,44,1,0,0.835636399977375,5
153,Right,TMC,Tone,Noise,45,5,1,0.672678700007964,4
153,Right,TMC,Tone,Noise,46,2,1,1.14617289998569,5
153,Right,TMC,Tone,Noise,47,3,1,0.777553899970371,3
153,Right,TMC,Tone,Noise,48,3,1,0.684759600029793,4
153,Right,TMC,Tone,Noise,49,2,1,1.05715890001738,4
153,Right,TMC,Tone,Noise,50,5,1,1.21342679997906,2
153,Right,TMC,Tone,Noise,51,4,1,1.07161440001801,3
153,Right,TMC,Tone,Noise,52,5,1,0.853492599970195,3
153,Right,TMC,Tone,Noise,53,4,0,0.779808200022671,5
153,Right,TMC,Tone,Noise,54,4,1,0.729347500018775,4
153,Right,TMC,Tone,Noise,55,4,1,0.727514299971517,2
153,Right,TMC,Tone,Noise,56,1,0,0.862677900004201,3
153,Right,TMC,Tone,Noise,57,3,1,0.803574900026433,3
153,Right,TMC,Tone,Noise,58,1,0,0.753393099992536,1
153,Right,TMC,Tone,Noise,59,2,0,1.04112069995608,1
153,Right,TMC,Tone,Noise,60,1,0,0.72540980001213,2
153,Right,TMC,Tone,Noise,61,4,1,0.797605100029614,2
153,Right,TMC,Tone,Noise,62,4,1,1.19286260002991,3
153,Right,TMC,Tone,Noise,63,3,1,0.788774100015871,3
153,Right,TMC,Tone,Noise,64,3,1,0.778458000044338,5
153,Right,TMC,Tone,Noise,65,5,1,0.803955800016411,5
153,Right,TMC,Tone,Noise,66,4,1,1.16838729998562,1
153,Right,TMC,Tone,Noise,67,2,0,0.750709999992978,3
153,Right,TMC,Tone,Noise,68,1,0,0.865588000044227,3
153,Right,TMC,Tone,Noise,69,3,1,0.819709400006104,2
153,Right,TMC,Tone,Noise,70,5,1,0.770014600013383,3
153,Right,TMC,Tone,Noise,71,2,0,0.698665199975949,2
153,Right,TMC,Tone,Noise,72,5,1,1.35689599998295,1
153,Right,TMC,Tone,Noise,73,3,1,0.82451259996742,1
153,Right,TMC,Tone,Noise,74,3,1,0.919963799999096,1
153,Right,TMC,Tone,Noise,75,1,0,0.753536899981555,4
153,Right,TMC,Tone,Noise,76,2,0,1.26895709999371,2
153,Right,TMC,Tone,Noise,77,2,1,0.96204700000817,3
153,Right,TMC,Tone,Noise,78,4,1,0.838713700009976,4
153,Right,TMC,Cons,Noise,1,4,0,1.34876319998875,2
153,Right,TMC,Cons,Noise,2,1,0,0.859032300009858,3
153,Right,TMC,Cons,Noise,3,3,1,0.62926710001193,3
153,Right,TMC,Cons,Noise,4,5,1,0.710787500021979,5
153,Right,TMC,Cons,Noise,5,2,0,0.652852599974722,4
153,Right,TMC,Cons,Noise,6,4,1,0.728412100055721,4
153,Right,TMC,Cons,Noise,7,2,1,0.771231099963188,3
153,Right,TMC,Cons,Noise,8,4,0,0.627794199972413,3
153,Right,TMC,Cons,Noise,9,4,1,0.626424300018698,2
153,Right,TMC,Cons,Noise,10,3,1,0.937588500033598,2
153,Right,TMC,Cons,Noise,11,2,0,0.546742099977564,5
153,Right,TMC,Cons,Noise,12,2,1,1.15915739996126,3
153,Right,TMC,Cons,Noise,13,5,0,0.564179699984379,3
153,Right,TMC,Cons,Noise,14,3,0,0.664905000012368,3
153,Right,TMC,Cons,Noise,15,2,0,0.840017999988049,2
153,Right,TMC,Cons,Noise,16,5,1,0.717415600025561,4
153,Right,TMC,Cons,Noise,17,5,0,0.579794799967203,2
153,Right,TMC,Cons,Noise,18,3,1,0.730792400019709,5
153,Right,TMC,Cons,Noise,19,3,1,0.713495900039561,3
153,Right,TMC,Cons,Noise,20,3,0,0.644414000038523,2
153,Right,TMC,Cons,Noise,21,4,0,0.588125899957959,1
153,Right,TMC,Cons,Noise,22,2,1,1.05109540000558,1
153,Right,TMC,Cons,Noise,23,4,1,0.711491199966986,5
153,Right,TMC,Cons,Noise,24,4,0,0.672335799958091,3
153,Right,TMC,Cons,Noise,25,1,0,0.912619800015818,3
153,Right,TMC,Cons,Noise,26,1,0,0.74455320002744,4
153,Right,TMC,Cons,Noise,27,2,1,0.897622700023931,2
153,Right,TMC,Cons,Noise,28,5,1,1.2456939999829,1
153,Right,TMC,Cons,Noise,29,1,0,0.619066700048279,2
153,Right,TMC,Cons,Noise,30,3,1,0.879540099995211,4
153,Right,TMC,Cons,Noise,31,1,0,0.544570200028829,1
153,Right,TMC,Cons,Noise,32,3,1,0.844993500038981,1
153,Right,TMC,Cons,Noise,33,3,0,1.53782099997625,4
153,Right,TMC,Cons,Noise,34,4,1,1.0070384000428,4
153,Right,TMC,Cons,Noise,35,1,0,0.643509299959987,5
153,Right,TMC,Cons,Noise,36,2,0,1.04611250001471,4
153,Right,TMC,Cons,Noise,37,3,1,0.707925700000487,1
153,Right,TMC,Cons,Noise,38,3,0,0.665885299968068,5
153,Right,TMC,Cons,Noise,39,5,1,0.718974900024477,3
153,Right,TMC,Cons,Noise,40,3,0,0.788186400022823,2
153,Right,TMC,Cons,Noise,41,4,1,0.928664600010961,2
153,Right,TMC,Cons,Noise,42,5,1,1.32636359997559,3
153,Right,TMC,Cons,Noise,43,4,1,0.95991709997179,4
153,Right,TMC,Cons,Noise,44,2,0,0.540642399981152,2
153,Right,TMC,Cons,Noise,45,1,0,0.725161999987904,2
153,Right,TMC,Cons,Noise,46,3,1,0.747419400024228,1
153,Right,TMC,Cons,Noise,47,3,0,0.908020800037775,3
153,Right,TMC,Cons,Noise,48,1,0,1.02121109998552,5
153,Right,TMC,Cons,Noise,49,4,1,0.780301499995403,5
153,Right,TMC,Cons,Noise,50,4,0,0.893528399989009,3
153,Right,TMC,Cons,Noise,51,3,1,0.673822800046764,1
153,Right,TMC,Cons,Noise,52,5,1,0.643425700021908,4
153,Right,TMC,Cons,Noise,53,5,0,1.00496839999687,5
153,Right,TMC,Cons,Noise,54,2,0,0.993527000013273,3
153,Right,TMC,Cons,Noise,55,3,0,1.12805769999977,3
153,Right,TMC,Cons,Noise,56,2,0,1.04992319998564,5
153,Right,TMC,Cons,Noise,57,3,1,0.712844200024847,4
153,Right,TMC,Cons,Noise,58,2,0,0.825666400021873,1
153,Right,TMC,Cons,Noise,59,3,1,1.00323750003008,5
153,Right,TMC,Cons,Noise,60,3,0,0.933910600026138,3
153,Right,TMC,Cons,Noise,61,3,0,0.676819300046191,2
153,Right,TMC,Cons,Noise,62,4,1,0.67577569995774,4
153,Right,TMC,Cons,Noise,63,5,1,1.3659737999551,1
153,Right,TMC,Cons,Noise,64,1,0,0.760175900009926,3
153,Right,TMC,Cons,Noise,65,5,1,0.855700899963267,3
153,Right,TMC,Cons,Noise,66,2,0,0.657176800013985,4
153,Right,TMC,Cons,Noise,67,2,0,0.869456899992656,3
153,Right,TMC,Cons,Noise,68,1,0,0.899833899980877,4
153,Right,TMC,Cons,Noise,69,4,1,0.706048900028691,3
153,Right,TMC,Cons,Noise,70,1,0,0.69427600002382,1
153,Right,TMC,Cons,Noise,71,4,1,0.789535599993542,2
153,Right,TMC,Cons,Noise,72,4,1,0.846357800008263,1
153,Right,TMC,Cons,Noise,73,2,0,0.586988600029144,4
153,Right,TMC,Cons,Noise,74,1,0,0.714742200041655,3
153,Right,TMC,Cons,Noise,75,2,0,1.16820569999982,2
153,Right,TMC,Cons,Noise,76,3,1,0.779004500014707,5
153,Right,TMC,Cons,Noise,77,3,0,0.68216810002923,4
153,Right,TMC,Cons,Noise,78,5,1,1.14825319999363,2
153,Right,Sham,Tone,Clear,1,4,1,1.41063310000754,4
153,Right,Sham,Tone,Clear,2,2,0,0.953853400002117,4
153,Right,Sham,Tone,Clear,3,5,1,0.803811299992958,3
153,Right,Sham,Tone,Clear,4,4,1,1.07079870000598,2
153,Right,Sham,Tone,Clear,5,4,1,0.728115199992317,3
153,Right,Sham,Tone,Clear,6,3,1,0.842958099994576,3
153,Right,Sham,Tone,Clear,7,3,1,0.674559499995667,5
153,Right,Sham,Tone,Clear,8,3,1,0.979933800001163,1
153,Right,Sham,Tone,Clear,9,3,1,0.762514800007921,4
153,Right,Sham,Tone,Clear,10,2,0,1.24618909999845,5
153,Right,Sham,Tone,Clear,11,3,1,1.13564609999594,1
153,Right,Sham,Tone,Clear,12,1,0,1.16669490000641,5
153,Right,Sham,Tone,Clear,13,3,1,0.899041900003795,2
153,Right,Sham,Tone,Clear,14,4,1,1.16143340000417,5
153,Right,Sham,Tone,Clear,15,5,1,1.00247089999903,4
153,Right,Sham,Tone,Clear,16,4,1,1.56294120001257,2
153,Right,Sham,Tone,Clear,17,5,1,1.35361030000786,1
153,Right,Sham,Tone,Clear,18,3,1,1.012561800002,3
153,Right,Sham,Tone,Clear,19,3,1,1.19766230000823,4
153,Right,Sham,Tone,Clear,20,2,0,0.686096400007955,2
153,Right,Sham,Tone,Clear,21,1,0,0.676682400007849,1
153,Right,Sham,Tone,Clear,22,3,1,0.525828199999523,5
153,Right,Sham,Tone,Clear,23,5,1,1.16908959999273,5
153,Right,Sham,Tone,Clear,24,2,0,0.836233800000628,4
153,Right,Sham,Tone,Clear,25,2,0,0.861913600005209,2
153,Right,Sham,Tone,Clear,26,2,0,1.10409860000073,3
153,Right,Sham,Tone,Clear,27,1,0,0.886029200002667,4
153,Right,Sham,Tone,Clear,28,5,1,0.994041400001151,2
153,Right,Sham,Tone,Clear,29,1,0,0.872202500002459,3
153,Right,Sham,Tone,Clear,30,1,0,0.793818300007842,2
153,Right,Sham,Tone,Clear,31,3,1,1.11755870000343,2
153,Right,Sham,Tone,Clear,32,3,1,1.04988199999207,3
153,Right,Sham,Tone,Clear,33,2,0,1.02850810000382,3
153,Right,Sham,Tone,Clear,34,5,1,1.05332750000525,3
153,Right,Sham,Tone,Clear,35,4,1,1.02313790000335,4
153,Right,Sham,Tone,Clear,36,2,0,0.958852900002967,1
153,Right,Sham,Tone,Clear,37,1,0,0.870899899993674,3
153,Right,Sham,Tone,Clear,38,4,1,0.781051700003445,3
153,Right,Sham,Tone,Clear,39,4,1,1.13751159999811,1
153,Right,Sham,Tone,Clear,40,2,0,0.955347600000096,2
153,Right,Sham,Tone,Clear,41,4,1,0.934297800005879,2
153,Right,Sham,Tone,Clear,42,1,0,1.09883440000704,5
153,Right,Sham,Tone,Clear,43,1,0,0.706591099995421,3
153,Right,Sham,Tone,Clear,44,4,1,0.633810600003926,3
153,Right,Sham,Tone,Clear,45,5,1,0.74668820000079,1
153,Right,Sham,Tone,Clear,46,3,0,1.03816090000328,1
153,Right,Sham,Tone,Clear,47,4,1,0.92657809999946,4
153,Right,Sham,Tone,Clear,48,2,0,0.921436100004939,4
153,Right,Sham,Tone,Clear,49,2,0,0.81179439999687,3
153,Right,Sham,Tone,Clear,50,5,1,0.694741600003908,3
153,Right,Sham,Tone,Clear,51,4,1,0.826105200001621,3
153,Right,Sham,Tone,Clear,52,3,1,1.13880579998659,3
153,Right,Sham,Tone,Clear,53,2,0,0.723519399994984,4
153,Right,Sham,Tone,Clear,54,3,1,1.11317559999588,3
153,Right,Sham,Tone,Clear,55,5,1,1.72301049999078,3
153,Right,Sham,Tone,Clear,56,1,0,0.857770100003108,2
153,Right,Sham,Tone,Clear,57,3,1,0.946264500002144,5
153,Right,Sham,Tone,Clear,58,4,1,0.900073900003918,4
153,Right,Sham,Tone,Clear,59,2,0,0.73277240000607,5
153,Right,Sham,Tone,Clear,60,3,1,0.989322399997036,3
153,Right,Sham,Tone,Clear,61,5,1,1.32431749999523,4
153,Right,Sham,Tone,Clear,62,3,1,1.08347450000292,4
153,Right,Sham,Tone,Clear,63,3,1,0.953168399995775,1
153,Right,Sham,Tone,Clear,64,2,0,0.895070300000953,3
153,Right,Sham,Tone,Clear,65,1,0,0.920962299991515,1
153,Right,Sham,Tone,Clear,66,4,1,1.15995620000467,1
153,Right,Sham,Tone,Clear,67,3,1,1.22924700001022,2
153,Right,Sham,Tone,Clear,68,3,1,0.993518400005996,2
153,Right,Sham,Tone,Clear,69,5,1,0.88116629999422,2
153,Right,Sham,Tone,Clear,70,1,0,0.708476899992093,3
153,Right,Sham,Tone,Clear,71,3,1,0.877846099989256,5
153,Right,Sham,Tone,Clear,72,4,1,1.02006360000814,5
153,Right,Sham,Tone,Clear,73,2,0,0.984611299994867,2
153,Right,Sham,Tone,Clear,74,2,1,1.75757659999363,1
153,Right,Sham,Tone,Clear,75,5,1,0.891954499995336,5
153,Right,Sham,Tone,Clear,76,3,0,1.19133149999834,4
153,Right,Sham,Tone,Clear,77,4,1,0.95312130000093,2
153,Right,Sham,Tone,Clear,78,1,0,0.889990399999078,4
153,Right,Sham,Cons,Clear,1,4,1,0.965255999995861,2
153,Right,Sham,Cons,Clear,2,3,1,1.05912050000916,2
153,Right,Sham,Cons,Clear,3,3,1,0.710182099996018,1
153,Right,Sham,Cons,Clear,4,4,1,0.831576600001426,5
153,Right,Sham,Cons,Clear,5,4,1,0.941988999999012,3
153,Right,Sham,Cons,Clear,6,4,1,0.698851199995261,4
153,Right,Sham,Cons,Clear,7,3,0,1.07379510000465,3
153,Right,Sham,Cons,Clear,8,2,0,0.682487500002026,5
153,Right,Sham,Cons,Clear,9,2,0,0.610122900005081,4
153,Right,Sham,Cons,Clear,10,5,1,0.776009100009105,2
153,Right,Sham,Cons,Clear,11,1,0,0.552117500003078,1
153,Right,Sham,Cons,Clear,12,5,1,0.775945699992008,1
153,Right,Sham,Cons,Clear,13,3,0,0.996416099995258,3
153,Right,Sham,Cons,Clear,14,3,1,0.924603599996772,3
153,Right,Sham,Cons,Clear,15,5,1,0.809876600003918,3
153,Right,Sham,Cons,Clear,16,1,0,0.67256959999213,4
153,Right,Sham,Cons,Clear,17,3,1,0.889495300012641,4
153,Right,Sham,Cons,Clear,18,1,0,0.630902700009756,2
153,Right,Sham,Cons,Clear,19,1,0,0.694300499992096,5
153,Right,Sham,Cons,Clear,20,2,0,0.743894600003841,1
153,Right,Sham,Cons,Clear,21,4,1,0.760495000009541,2
153,Right,Sham,Cons,Clear,22,5,0,0.554431100012152,5
153,Right,Sham,Cons,Clear,23,1,0,0.668609599990305,3
153,Right,Sham,Cons,Clear,24,3,1,0.752335199998925,5
153,Right,Sham,Cons,Clear,25,2,0,0.876359700007015,3
153,Right,Sham,Cons,Clear,26,4,1,0.712166299999808,1
153,Right,Sham,Cons,Clear,27,1,0,0.902149399989867,3
153,Right,Sham,Cons,Clear,28,2,0,1.08096720000322,2
153,Right,Sham,Cons,Clear,29,3,1,0.812478699997882,4
153,Right,Sham,Cons,Clear,30,3,1,0.893643500006874,2
153,Right,Sham,Cons,Clear,31,4,1,0.814429200006998,4
153,Right,Sham,Cons,Clear,32,2,0,0.649705400006496,2
153,Right,Sham,Cons,Clear,33,5,1,0.697408000007272,4
153,Right,Sham,Cons,Clear,34,5,1,0.901783200009959,3
153,Right,Sham,Cons,Clear,35,2,0,1.37766220000049,3
153,Right,Sham,Cons,Clear,36,4,1,0.779056800005492,3
153,Right,Sham,Cons,Clear,37,3,1,0.90545549998933,5
153,Right,Sham,Cons,Clear,38,3,1,0.899762799992459,1
153,Right,Sham,Cons,Clear,39,2,0,0.771932099989499,4
153,Right,Sham,Cons,Clear,40,5,1,1.04525869998906,2
153,Right,Sham,Cons,Clear,41,4,1,0.884845500011579,3
153,Right,Sham,Cons,Clear,42,3,1,0.922139799993602,3
153,Right,Sham,Cons,Clear,43,5,1,0.856452499996522,1
153,Right,Sham,Cons,Clear,44,1,0,0.641459699996631,4
153,Right,Sham,Cons,Clear,45,3,1,1.30184640000516,2
153,Right,Sham,Cons,Clear,46,3,0,1.01267460000236,3
153,Right,Sham,Cons,Clear,47,2,0,1.14921560000221,2
153,Right,Sham,Cons,Clear,48,1,0,0.928907199995592,2
153,Right,Sham,Cons,Clear,49,5,1,0.745584999996936,5
153,Right,Sham,Cons,Clear,50,1,0,0.837486899996293,5
153,Right,Sham,Cons,Clear,51,2,1,1.27238560000842,1
153,Right,Sham,Cons,Clear,52,2,0,0.869364499987569,3
153,Right,Sham,Cons,Clear,53,3,1,1.62440989998868,5
153,Right,Sham,Cons,Clear,54,3,1,1.12624229998619,4
153,Right,Sham,Cons,Clear,55,3,1,0.675635700012208,1
153,Right,Sham,Cons,Clear,56,3,0,0.692290999999386,3
153,Right,Sham,Cons,Clear,57,2,0,0.756915000005392,4
153,Right,Sham,Cons,Clear,58,4,1,0.765848199996981,4
153,Right,Sham,Cons,Clear,59,4,1,0.843278300002567,3
153,Right,Sham,Cons,Clear,60,2,0,0.790574400001788,3
153,Right,Sham,Cons,Clear,61,2,0,1.16577269999834,2
153,Right,Sham,Cons,Clear,62,4,1,0.809953599993605,1
153,Right,Sham,Cons,Clear,63,4,1,0.846702499999083,4
153,Right,Sham,Cons,Clear,64,3,1,1.16285969999444,2
153,Right,Sham,Cons,Clear,65,5,1,0.873353400005726,3
153,Right,Sham,Cons,Clear,66,3,0,0.733352499999455,4
153,Right,Sham,Cons,Clear,67,1,0,0.632632299995748,3
153,Right,Sham,Cons,Clear,68,5,1,0.853498599986779,3
153,Right,Sham,Cons,Clear,69,2,0,0.621941999997944,5
153,Right,Sham,Cons,Clear,70,1,0,0.556249099987326,3
153,Right,Sham,Cons,Clear,71,5,1,0.467209800001001,4
153,Right,Sham,Cons,Clear,72,1,0,0.602676900001825,1
153,Right,Sham,Cons,Clear,73,4,1,0.960266900001443,2
153,Right,Sham,Cons,Clear,74,3,1,0.672674200002803,5
153,Right,Sham,Cons,Clear,75,4,1,0.786613100004615,5
153,Right,Sham,Cons,Clear,76,3,1,0.814910800007056,1
153,Right,Sham,Cons,Clear,77,2,0,0.726260299998103,4
153,Right,Sham,Cons,Clear,78,4,1,0.968760699994164,2
153,Right,Sham,Tone,Noise,1,4,1,1.2812641000055,3
153,Right,Sham,Tone,Noise,2,4,1,0.970616700011306,5
153,Right,Sham,Tone,Noise,3,4,1,0.773242300012498,4
153,Right,Sham,Tone,Noise,4,4,1,0.806792900009896,3
153,Right,Sham,Tone,Noise,5,3,1,1.00855230000161,2
153,Right,Sham,Tone,Noise,6,3,1,0.922880700003589,4
153,Right,Sham,Tone,Noise,7,5,1,0.998252199991839,3
153,Right,Sham,Tone,Noise,8,5,1,0.812600100005511,2
153,Right,Sham,Tone,Noise,9,4,1,0.950467699993169,4
153,Right,Sham,Tone,Noise,10,4,1,1.11776219999592,2
153,Right,Sham,Tone,Noise,11,5,1,0.967899499999476,1
153,Right,Sham,Tone,Noise,12,5,1,0.909089399996446,5
153,Right,Sham,Tone,Noise,13,3,0,0.755257899989374,1
153,Right,Sham,Tone,Noise,14,3,1,1.00208900000143,4
153,Right,Sham,Tone,Noise,15,3,0,0.989156399999047,2
